 a b max[expba,impab]
 SPN BOL          8.86090570352
 BOL GFR          5.53806606470
 GFR BOL          16.6141981941
 BOL AUS         0.553806606470
 AUS BOL         0.553806606470
 BOL ITA          2.21522642588
 BOL SWD          4.26431086982
 NOR BOL          1.66141981941
 BOL TAW          7.01672970398
 TAW BOL       9.414712309991E-02
 BOL JPN         0.553806606470
 JPN BOL         0.553806606470
 BOL MYA       1.661419819410E-02
 MYA BOL       1.661419819410E-02
 PAR CHL         0.553806606470
 CHL PAR         0.553806606470
 PAR ARG          58.1496936794
 ARG PAR          63.1339531376
 PAR URU          3.32283963882
 URU PAR          27.6903303235
 PAR UKG          11.6299387359
 UKG PAR          28.7979435364
 IRE PAR         0.553806606470
 PAR NTH          2.21522642588
 NTH PAR          11.6299387359
 PAR BEL          7.42100852670
 BEL PAR          9.58085429193
 PAR LUX         0.332283963882
 LUX PAR         0.387664624529
 PAR FRN          1.66141981941
 FRN PAR          5.53806606470
 PAR SWZ          5.53806606470
 SWZ PAR          11.0761321294
 PAR SPN          4.43045285176
 SPN PAR          8.30709909705
 PAR GFR          5.53806606470
 GFR PAR          5.53806606470
 PAR ITA          3.32283963882
 ITA PAR          2.76903303235
 PAR YUG          1.10761321294
 YUG PAR         0.996851891646
 PAR SWD          3.32283963882
 SWD PAR          7.19948588411
 NOR PAR          2.21522642588
 PAR DEN         0.553806606470
 PAR TAW          8.16310937937
 TAW PAR          7.85297767975
 PAR JPN          2.21522642588
 JPN PAR         0.553806606470
 PAR IND          1.10761321294
 CHL ARG          217.645996343
 ARG CHL          245.890133273
 CHL URU         0.553806606470
 URU CHL          23.2598774717
 CHL UKG          158.388689450
 UKG CHL          88.6090570352
 CHL NTH          9.41471230999
 NTH CHL          11.0761321294
 CHL BEL          20.7123670820
 BEL CHL          13.8451651618
 CHL LUX         0.886090570352
 LUX CHL         0.553806606470
 CHL FRN          28.2441369300
 FRN CHL          116.299387359
 CHL SWZ          22.1522642588
 SWZ CHL          11.0761321294
 CHL SPN          38.7664624529
 SPN CHL          66.4567927764
 CHL POR          1.10761321294
 POR CHL          11.0761321294
 CHL GFR          38.7664624529
 GFR CHL          77.5329249058
 POL CHL          3.87664624529
 CHL AUS         0.553806606470
 CZE CHL          1.10761321294
 CHL ITA          15.5065849812
 ITA CHL          70.3334390217
 GRC CHL          4.43045285176
 CHL FIN          1.66141981941
 CHL SWD          25.4751038976
 SWD CHL          16.6141981941
 CHL NOR          5.53806606470
 NOR CHL          5.53806606470
 CHL DEN          6.64567927764
 DEN CHL          13.8451651618
 CHL SAF          2.21522642588
 CHL EGY          45.9659483370
 EGY CHL          102.454222197
 LEB CHL          1.66141981941
 ISR CHL         0.553806606470
 CHL CHN         0.553806606470
 CHL TAW          228.279083187
 TAW CHL          108.584861331
 CHL IND          16.6141981941
 CHL PAK          6.64567927764
 CHL SRI          3.32283963882
 CHL INS         0.553806606470
 CHL AUL          5.53806606470
 AUL CHL          5.53806606470
 NEW CHL          1.21837453423
 ARG URU          7.19948588411
 URU ARG          17.1680048006
 ARG UKG          603.649201052
 UKG ARG          1484.20170534
 IRE ARG          21.0446510459
 ARG NTH          127.929326095
 NTH ARG          315.669765688
 ARG BEL          53.1654342211
 BEL ARG          227.005327992
 ARG LUX          2.21522642588
 LUX ARG          9.47009297064
 ARG FRN          526.116276147
 FRN ARG          492.887879758
 ARG SWZ          83.0709909705
 SWZ ARG          160.603915876
 ARG SPN          66.4567927764
 SPN ARG          55.3806606470
 ARG POR          11.0761321294
 POR ARG          33.2283963882
 ARG GFR          138.451651618
 GFR ARG          359.974294206
 ARG POL          32.1207831753
 POL ARG          47.0735615500
 ARG AUS          39.3202690594
 AUS ARG          70.8872456282
 ARG HUN          24.9212972912
 HUN ARG          15.5065849812
 ARG CZE          63.1339531376
 CZE ARG          2.76903303235
 ARG ITA          359.974294206
 ITA ARG          426.431086982
 ARG YUG          44.8583351241
 YUG ARG          2.76903303235
 GRC ARG          6.64567927764
 ARG RUM          17.6110500857
 RUM ARG          13.2913585553
 RUS ARG          51.5040144017
 ARG FIN          60.9187267117
 FIN ARG          116.299387359
 ARG SWD          116.299387359
 SWD ARG          160.603915876
 ARG NOR          22.1522642588
 NOR ARG          38.7664624529
 ARG DEN          16.6141981941
 DEN ARG          42.0893020917
 ARG SAF          11.0761321294
 SAF ARG          16.6141981941
 ARG IRN         0.553806606470
 EGY ARG          1.66141981941
 SYR ARG         0.553806606470
 LEB ARG          1.10761321294
 ARG ISR          2.21522642588
 ISR ARG          21.5984576523
 ARG SAU          30.4593633559
 ARG TAW         0.299055567494
 TAW ARG         0.299055567494
 ARG JPN          116.299387359
 JPN ARG          307.916473197
 ARG IND          264.719557893
 IND ARG          96.9161561323
 ARG BHU         0.121837453423
 BHU ARG         0.121837453423
 ARG PAK          18.8294246200
 ARG SRI          2.21522642588
 PHI ARG          1.10761321294
 ARG INS          11.0761321294
 INS ARG          1.66141981941
 URU UKG          253.089619157
 UKG URU          210.446510459
 IRE URU          3.87664624529
 URU NTH          16.0603915876
 NTH URU          35.4436228141
 URU BEL          53.7192408276
 BEL URU          77.6436862271
 URU LUX          2.21522642588
 LUX URU          3.21207831753
 URU FRN          80.3019579382
 FRN URU          78.0867315123
 URU SWZ          27.6903303235
 SWZ URU          33.2283963882
 URU SPN          9.41471230999
 URU POR          1.66141981941
 URU GFR          77.5329249058
 GFR URU          77.5329249058
 URU POL          2.21522642588
 POL URU          4.87349813694
 URU AUS          3.32283963882
 AUS URU          1.10761321294
 HUN URU          1.10761321294
 URU CZE          7.19948588411
 CZE URU          5.53806606470
 URU ITA          40.4278822723
 ITA URU          38.7664624529
 URU YUG          6.09187267117
 GRC URU          3.87664624529
 URU RUM          1.10761321294
 URU FIN          7.19948588411
 FIN URU          3.32283963882
 URU SWD          37.1050426335
 SWD URU          44.8583351241
 URU NOR          2.21522642588
 NOR URU         0.553806606470
 URU DEN          4.98425945823
 DEN URU          1.10761321294
 URU SAF          7.75329249058
 SAF URU          5.53806606470
 URU IRN          1.66141981941
 URU TUR          1.10761321294
 TUR URU         0.553806606470
 ISR URU          8.30709909705
 URU SAU          7.75329249058
 URU CHN          10.5223255229
 URU TAW          51.3655627501
 TAW URU          14.7810983267
 URU JPN          2.76903303235
 JPN URU          27.6903303235
 URU IND          9.41471230999
 URU PAK          2.76903303235
 URU SRI          3.87664624529
 PHI URU          2.21522642588
 AUL URU          9.41471230999
 UKG IRE          974.699627387
 IRE UKG          1401.13071437
 UKG NTH          1329.13585553
 NTH UKG          1185.14613785
 UKG BEL          685.834101452
 BEL UKG          1004.82670678
 UKG LUX          28.5764208939
 LUX UKG          41.8677794491
 UKG FRN          1700.18628186
 FRN UKG          858.400240029
 UKG SWZ          199.370378329
 SWZ UKG          481.811747629
 UKG SPN          387.664624529
 SPN UKG          155.065849812
 UKG POR          182.756180135
 POR UKG          265.827171106
 UKG GFR          642.415663505
 GFR UKG          863.938306093
 UKG POL          439.168638931
 POL UKG          199.370378329
 UKG AUS          60.9187267117
 AUS UKG          182.756180135
 UKG HUN          97.4699627387
 HUN UKG          64.7953729570
 UKG CZE          136.790231798
 CZE UKG          163.262187587
 UKG ITA          791.943447252
 ITA UKG          492.887879758
 UKG YUG          175.002887645
 YUG UKG          106.330868442
 UKG GRC          75.3176984799
 GRC UKG          293.517501429
 UKG BUL          17.1680048006
 BUL UKG          38.7664624529
 UKG RUM          11.0761321294
 RUM UKG          22.1522642588
 UKG RUS          530.546728998
 RUS UKG          219.861222769
 UKG FIN          526.116276147
 FIN UKG          354.436228141
 UKG SWD          1024.54222197
 SWD UKG          1301.44552520
 UKG NOR          431.969153047
 NOR UKG          830.709909705
 UKG DEN          1567.27269631
 DEN UKG          1489.73977140
 UKG ICE          21.5984576523
 ICE UKG          48.7349813694
 UKG LBR          2.38136840782
 UKG ETH          12.7375519488
 ETH UKG          22.1522642588
 UKG SAF          1063.30868442
 SAF UKG          1960.47538690
 UKG IRN          742.100852670
 IRN UKG          470.735615500
 UKG TUR          204.908444394
 TUR UKG          166.141981941
 UKG IRQ          132.913585553
 IRQ UKG          284.656595726
 UKG EGY          620.263399246
 EGY UKG          664.567927764
 UKG SYR          40.4278822723
 SYR UKG          132.913585553
 UKG LEB          18.8294246200
 LEB UKG          125.714099669
 UKG ISR          77.5329249058
 ISR UKG          155.065849812
 UKG SAU          127.375519488
 SAU UKG          44.3045285176
 UKG AFG          1.66141981941
 UKG CHN          166.141981941
 CHN UKG          55.3806606470
 UKG TAW          24.8216121020
 TAW UKG          31.2789971334
 UKG ROK          5.53806606470
 ROK UKG          22.1522642588
 UKG JPN          143.989717682
 JPN UKG          44.3045285176
 UKG IND          1522.96816779
 IND UKG          1506.35396960
 BHU UKG          26.5051841857
 UKG PAK          404.278822723
 PAK UKG          636.877597441
 UKG MYA          39.3202690594
 MYA UKG          147.866363927
 UKG SRI          430.861539834
 SRI UKG          269.703817351
 UKG THI          60.9187267117
 THI UKG          105.223255229
 UKG PHI          29.3517501429
 PHI UKG          31.5669765688
 UKG INS          199.370378329
 INS UKG          182.756180135
 UKG AUL          3405.91062979
 AUL UKG          3981.86950052
 UKG NEW          2076.77477426
 NEW UKG          1618.77671071
 IRE NTH          44.3045285176
 NTH IRE          33.2283963882
 IRE BEL          37.2158039548
 BEL IRE          10.6330868442
 IRE LUX          1.55065849812
 LUX IRE         0.443045285176
 IRE FRN          38.7664624529
 FRN IRE          11.0761321294
 IRE SWZ          11.0761321294
 SWZ IRE          5.53806606470
 IRE SPN          16.6141981941
 SPN IRE          5.53806606470
 IRE POR          5.53806606470
 IRE GFR          27.6903303235
 GFR IRE          22.1522642588
 IRE POL          16.6141981941
 AUS IRE         0.553806606470
 IRE CZE          7.19948588411
 CZE IRE         0.553806606470
 IRE ITA          16.6141981941
 IRE YUG          1.10761321294
 IRE GRC          27.6903303235
 GRC IRE         0.553806606470
 IRE FIN          38.7664624529
 IRE SWD          55.3806606470
 SWD IRE          11.0761321294
 IRE NOR          5.53806606470
 IRE DEN          11.0761321294
 IRE ICE         0.553806606470
 IRE SAF          11.0761321294
 SAF IRE         0.553806606470
 IRE IRN          5.53806606470
 IRE TUR          11.0761321294
 IRE IRQ          4.98425945823
 IRE EGY          3.32283963882
 IRE SYR         0.553806606470
 IRE ISR          3.32283963882
 ISR IRE          2.76903303235
 IRE SAU          1.66141981941
 IRE CHN          11.0761321294
 IRE TAW       8.860905703521E-02
 TAW IRE       8.860905703521E-02
 IRE JPN          5.53806606470
 IRE IND          77.5329249058
 IRE BHU         0.924857032805
 BHU IRE         0.924857032805
 IRE PAK          7.19948588411
 IRE SRI          6.64567927764
 SRI IRE          1.10761321294
 IRE THI          1.49527783747
 IRE PHI          5.53806606470
 IRE INS          5.53806606470
 IRE AUL          16.6141981941
 IRE NEW          11.0761321294
 NTH BEL          2004.33687014
 BEL NTH          1042.04251073
 NTH LUX          83.5140362557
 LUX NTH          43.4184379473
 NTH FRN          592.573068923
 FRN NTH          382.126558464
 NTH SWZ          160.603915876
 SWZ NTH          204.908444394
 NTH SPN          66.4567927764
 SPN NTH          49.8425945823
 NTH POR          27.6903303235
 POR NTH          49.8425945823
 NTH GFR          1528.50623386
 GFR NTH          1666.95788547
 NTH POL          42.6431086982
 POL NTH          105.223255229
 NTH AUS          88.6090570352
 AUS NTH          66.4567927764
 NTH HUN          39.3202690594
 HUN NTH          64.7953729570
 NTH CZE          127.375519488
 CZE NTH          73.6562786605
 NTH ITA          110.761321294
 ITA NTH          105.223255229
 NTH YUG          34.3360096011
 YUG NTH          33.2283963882
 NTH GRC          9.96851891646
 GRC NTH          47.6273681564
 NTH BUL          8.86090570352
 BUL NTH          8.30709909705
 NTH RUM          11.0761321294
 RUM NTH          5.53806606470
 NTH RUS          12.7375519488
 RUS NTH          2.76903303235
 NTH FIN          177.218114070
 FIN NTH          149.527783747
 NTH SWD          382.126558464
 SWD NTH          293.517501429
 NTH NOR          99.6851891646
 NOR NTH          171.680048006
 NTH DEN          55.3806606470
 DEN NTH          160.603915876
 NTH ICE          24.3674906847
 ICE NTH          6.64567927764
 NTH LBR          15.8942496057
 NTH ETH          2.21522642588
 ETH NTH          1.66141981941
 NTH SAF          143.989717682
 SAF NTH          38.7664624529
 NTH IRN          60.9187267117
 IRN NTH          5.53806606470
 NTH TUR          38.7664624529
 TUR NTH          44.3045285176
 NTH IRQ          65.3491795635
 IRQ NTH          16.6141981941
 NTH EGY          99.1313825581
 EGY NTH          131.252165733
 NTH SYR          11.0761321294
 SYR NTH          16.6141981941
 NTH LEB          10.5223255229
 LEB NTH          22.1522642588
 NTH ISR          11.0761321294
 ISR NTH          33.2283963882
 NTH SAU          99.6851891646
 SAU NTH          5.53806606470
 NTH CHN          71.9948588411
 NTH TAW          1.83309986742
 TAW NTH          17.5999739536
 NTH ROK          5.53806606470
 ROK NTH          5.53806606470
 NTH JPN          44.3045285176
 JPN NTH          5.53806606470
 NTH IND          116.299387359
 IND NTH          55.3806606470
 NTH PAK          35.4436228141
 PAK NTH          30.4593633559
 NTH MYA          6.09187267117
 MYA NTH          10.5223255229
 NTH SRI          69.2258258088
 SRI NTH          13.8451651618
 NTH THI          60.9187267117
 THI NTH          33.2283963882
 NTH PHI          40.9816888788
 PHI NTH          7.19948588411
 NTH INS          1118.68934507
 INS NTH          437.507219111
 NTH AUL          155.065849812
 AUL NTH          66.4567927764
 NTH NEW          52.6116276147
 NEW NTH          11.0761321294
 BEL LUX          788.055724875
 LUX BEL          3008.43255220
 BEL FRN          1185.58918313
 FRN BEL          824.064230427
 BEL SWZ          361.524952704
 SWZ BEL          324.309148749
 BEL SPN          69.1150644875
 SPN BEL          58.4819776432
 BEL POR          53.1654342211
 POR BEL          127.597042131
 BEL GFR          850.646947538
 GFR BEL          611.402493543
 BEL POL          37.2158039548
 POL BEL          63.7985210653
 BEL AUS          37.2158039548
 AUS BEL          79.7481513317
 BEL HUN          21.2661736884
 HUN BEL          52.6116276147
 BEL CZE          62.1924819066
 CZE BEL          96.7500141503
 BEL ITA          170.129389508
 ITA BEL          276.460257950
 BEL YUG          30.2932213739
 YUG BEL          22.3184062407
 BEL GRC          5.31654342211
 GRC BEL          111.647411864
 BEL BUL          6.92258258088
 BUL BEL          9.58085429193
 BEL RUM         0.996851891646
 RUM BEL          10.6330868442
 BEL RUS          58.4819776432
 RUS BEL          108.989140153
 BEL FIN          85.0646947538
 FIN BEL          85.0646947538
 BEL SWD          244.560997417
 SWD BEL          249.877540839
 BEL NOR          53.1654342211
 NOR BEL          85.0646947538
 BEL DEN          53.1654342211
 DEN BEL          101.014325020
 ICE BEL          2.65827171106
 BEL LBR         0.110761321294
 BEL ETH         0.553806606470
 ETH BEL          4.76273681564
 BEL SAF          132.913585553
 SAF BEL          47.8488907990
 BEL IRN          95.6977815980
 IRN BEL          21.2661736884
 BEL TUR          37.2158039548
 TUR BEL          42.5323473769
 BEL IRQ          26.5827171106
 IRQ BEL          15.9496302663
 BEL EGY          37.2158039548
 EGY BEL          111.647411864
 BEL SYR          40.4278822723
 SYR BEL          47.8488907990
 BEL LEB          18.0540953709
 LEB BEL          30.2932213739
 BEL ISR          5.31654342211
 ISR BEL          38.8218431135
 BEL SAU          10.6330868442
 SAU BEL          10.6330868442
 BEL CHN          42.5323473769
 CHN BEL          69.1150644875
 BEL TAW          1.52850623386
 TAW BEL         0.863938306093
 ROK BEL          10.6330868442
 BEL JPN          26.5827171106
 JPN BEL          63.7985210653
 BEL IND          95.6977815980
 IND BEL          95.6977815980
 BEL PAK          80.3019579382
 PAK BEL          47.8488907990
 BEL MYA          7.42100852670
 BEL SRI          15.3958236599
 SRI BEL          12.7375519488
 BEL THI          10.6330868442
 THI BEL          10.6330868442
 BEL PHI          41.9785407704
 PHI BEL          19.1617085839
 BEL INS          37.2158039548
 INS BEL          79.7481513317
 BEL AUL          483.805451412
 AUL BEL          85.0646947538
 BEL NEW          43.5845799292
 NEW BEL          18.6079019774
 LUX FRN          49.3995492971
 FRN LUX          34.3360096011
 LUX SWZ          15.0635396960
 SWZ LUX          13.5128811979
 LUX SPN          2.87979435364
 SPN LUX          2.43674906847
 LUX POR          2.21522642588
 POR LUX          5.31654342211
 LUX GFR          35.4436228141
 GFR LUX          25.4751038976
 LUX POL          1.55065849812
 POL LUX          2.65827171106
 LUX AUS          1.55065849812
 AUS LUX          3.32283963882
 LUX HUN         0.886090570352
 HUN LUX          2.21522642588
 LUX CZE          2.60289105041
 CZE LUX          4.04278822723
 LUX ITA          7.08872456282
 ITA LUX          11.5191774146
 ALB LUX         0.121837453423
 LUX YUG          1.27375519488
 YUG LUX         0.941471230999
 LUX GRC         0.221522642588
 GRC LUX          4.65197549435
 LUX BUL         0.276903303235
 BUL LUX         0.387664624529
 RUM LUX         0.443045285176
 LUX RUS          2.43674906847
 RUS LUX          4.54121417305
 LUX FIN          3.54436228141
 FIN LUX          3.54436228141
 LUX SWD          10.1900415590
 SWD LUX          10.4115642016
 LUX NOR          2.21522642588
 NOR LUX          3.54436228141
 LUX DEN          2.21522642588
 DEN LUX          4.20893020917
 ICE LUX         0.110761321294
 ETH LUX         0.221522642588
 LUX SAF          5.53806606470
 SAF LUX          1.99370378329
 LUX IRN          3.98740756658
 IRN LUX         0.886090570352
 LUX TUR          1.55065849812
 TUR LUX          1.77218114070
 LUX IRQ          1.10761321294
 IRQ LUX         0.664567927764
 LUX EGY          1.55065849812
 EGY LUX          4.65197549435
 LUX SYR          1.66141981941
 SYR LUX          1.99370378329
 LUX LEB         0.775329249058
 LEB LUX          1.27375519488
 LUX ISR         0.221522642588
 ISR LUX          1.60603915876
 LUX SAU         0.443045285176
 SAU LUX         0.443045285176
 OMA LUX       4.430452851760E-02
 LUX CHN          1.77218114070
 CHN LUX          2.87979435364
 LUX TAW         0.182756180135
 TAW LUX         0.182756180135
 ROK LUX         0.443045285176
 LUX JPN          1.10761321294
 JPN LUX          2.65827171106
 LUX IND          3.98740756658
 IND LUX          3.98740756658
 LUX PAK          3.32283963882
 PAK LUX          1.99370378329
 LUX MYA         0.332283963882
 LUX SRI         0.664567927764
 SRI LUX         0.553806606470
 LUX THI         0.443045285176
 THI LUX         0.443045285176
 LUX PHI          1.77218114070
 PHI LUX         0.775329249058
 LUX INS          1.55065849812
 INS LUX          3.32283963882
 LUX AUL          20.1585604755
 AUL LUX          3.54436228141
 LUX NEW          1.82756180135
 NEW LUX         0.775329249058
 FRN SWZ          459.659483370
 SWZ FRN          858.400240029
 FRN SPN          155.065849812
 SPN FRN          177.218114070
 FRN POR          49.8425945823
 POR FRN          77.5329249058
 FRN GFR          1107.61321294
 GFR FRN          1334.67392159
 FRN POL          171.680048006
 POL FRN          196.601345297
 FRN AUS          49.8425945823
 AUS FRN          77.5329249058
 FRN HUN          49.2887879758
 HUN FRN          96.3623495258
 FRN CZE          70.8872456282
 CZE FRN          76.7575956567
 FRN ITA          587.035002858
 ITA FRN          443.045285176
 FRN YUG          29.9055567494
 YUG FRN          29.3517501429
 FRN GRC          33.2283963882
 GRC FRN          83.0709909705
 FRN BUL          19.9370378329
 BUL FRN          25.4751038976
 FRN RUM         0.498425945823
 FRN RUS          26.5827171106
 RUS FRN          14.3989717682
 FRN FIN          116.299387359
 FIN FRN          116.299387359
 FRN SWD          271.365237170
 SWD FRN          415.354954853
 FRN NOR          99.6851891646
 NOR FRN          243.674906847
 FRN DEN          132.913585553
 DEN FRN          404.278822723
 FRN ICE          1.10761321294
 ICE FRN          2.21522642588
 FRN ETH          3.87664624529
 ETH FRN          2.21522642588
 FRN SAF          420.893020917
 SAF FRN          83.0709909705
 FRN IRN          182.756180135
 IRN FRN          33.2283963882
 FRN TUR          60.9187267117
 TUR FRN          88.6090570352
 FRN IRQ          359.420487599
 IRQ FRN          6.64567927764
 FRN EGY          265.827171106
 EGY FRN          331.176350669
 FRN SYR          78.0867315123
 SYR FRN          88.6090570352
 FRN LEB          35.4436228141
 LEB FRN          178.325727283
 FRN ISR         0.553806606470
 ISR FRN          49.8425945823
 FRN SAU          393.202690594
 SAU FRN          5.53806606470
 FRN CHN          33.2283963882
 CHN FRN          16.6141981941
 FRN TAW         0.609187267117
 TAW FRN          3.96525530233
 ROK FRN          11.0761321294
 FRN JPN          55.3806606470
 JPN FRN          27.6903303235
 FRN IND          110.761321294
 IND FRN          99.6851891646
 FRN BHU         0.924857032805
 BHU FRN         0.924857032805
 FRN PAK          199.370378329
 PAK FRN          38.7664624529
 FRN MYA          1.10761321294
 MYA FRN          1.10761321294
 FRN SRI          23.2598774717
 SRI FRN          8.30709909705
 FRN THI         0.996851891646
 THI FRN          11.0761321294
 FRN PHI          12.1837453423
 PHI FRN          5.53806606470
 FRN INS          44.3045285176
 INS FRN          33.2283963882
 FRN AUL          758.715050864
 AUL FRN          166.141981941
 FRN NEW          171.680048006
 NEW FRN          20.4908444394
 MNC TAW          1.26821712882
 LIE TAW         0.265827171106
 TAW LIE         0.343360096011
 SWZ SPN          55.3806606470
 SPN SWZ          71.9948588411
 SWZ POR          22.1522642588
 POR SWZ          55.3806606470
 SWZ GFR          642.415663505
 GFR SWZ          465.197549435
 SWZ POL          55.3806606470
 POL SWZ          99.6851891646
 SWZ AUS          88.6090570352
 AUS SWZ          105.223255229
 SWZ HUN          119.622226998
 HUN SWZ          60.9187267117
 SWZ CZE          121.837453423
 CZE SWZ          130.698359127
 SWZ ITA          415.354954853
 ITA SWZ          659.029861699
 SWZ YUG          33.2283963882
 YUG SWZ          34.8898162076
 SWZ GRC          12.7375519488
 GRC SWZ          11.6299387359
 SWZ BUL          9.41471230999
 BUL SWZ          12.7375519488
 SWZ RUM          1.99370378329
 RUM SWZ          27.6903303235
 SWZ RUS          11.6299387359
 RUS SWZ          21.5984576523
 SWZ FIN          11.0761321294
 FIN SWZ          16.6141981941
 SWZ SWD          88.6090570352
 SWD SWZ          88.6090570352
 SWZ NOR          22.1522642588
 NOR SWZ          33.2283963882
 SWZ DEN          83.0709909705
 DEN SWZ          77.5329249058
 ICE SWZ          1.10761321294
 SWZ ETH          6.64567927764
 ETH SWZ          3.32283963882
 SWZ SAF          182.756180135
 SAF SWZ          16.6141981941
 SWZ IRN          94.1471230999
 IRN SWZ          16.6141981941
 SWZ TUR          16.6141981941
 TUR SWZ          27.6903303235
 SWZ IRQ          5.53806606470
 IRQ SWZ          5.53806606470
 SWZ EGY          101.346608984
 EGY SWZ          66.4567927764
 SWZ SYR          11.0761321294
 SYR SWZ          16.0603915876
 LEB SWZ          18.2756180135
 SWZ ISR          5.53806606470
 ISR SWZ          33.2283963882
 SWZ SAU          6.09187267117
 SWZ CHN          71.9948588411
 CHN SWZ          99.6851891646
 TAW SWZ          4.42491478570
 SWZ JPN          38.7664624529
 JPN SWZ          5.53806606470
 SWZ IND          27.6903303235
 IND SWZ          83.0709909705
 BHU SWZ         0.221522642588
 SWZ PAK          1.66141981941
 PAK SWZ          8.86090570352
 MYA SWZ         0.553806606470
 SWZ SRI          16.0603915876
 SRI SWZ          4.43045285176
 SWZ THI          16.6141981941
 THI SWZ          22.1522642588
 SWZ PHI          44.3045285176
 PHI SWZ          7.75329249058
 SWZ INS          27.6903303235
 INS SWZ          16.6141981941
 SWZ AUL          38.7664624529
 AUL SWZ          44.3045285176
 SWZ NEW          5.53806606470
 NEW SWZ          6.64567927764
 SPN POR          16.6141981941
 POR SPN          16.6141981941
 SPN GFR          99.6851891646
 GFR SPN          60.9187267117
 SPN AUS          22.1522642588
 AUS SPN          11.0761321294
 SPN CZE          2.21522642588
 CZE SPN         0.553806606470
 SPN ITA          22.1522642588
 ITA SPN          27.6903303235
 SPN FIN          5.53806606470
 FIN SPN          5.53806606470
 SPN SWD          49.8425945823
 SWD SPN          60.9187267117
 SPN NOR          44.3045285176
 NOR SPN          38.7664624529
 SPN DEN          27.6903303235
 DEN SPN          66.4567927764
 SPN ICE          3.87664624529
 ICE SPN          4.43045285176
 SPN SAF          11.0761321294
 SAF SPN          5.53806606470
 SPN IRN          7.19948588411
 IRN SPN          5.53806606470
 SPN TUR          11.0761321294
 TUR SPN          11.0761321294
 SPN IRQ         0.553806606470
 IRQ SPN          5.53806606470
 SPN EGY          73.1024720540
 EGY SPN          33.2283963882
 SPN SYR          2.76903303235
 SYR SPN          16.6141981941
 ISR SPN          11.0761321294
 SPN SAU          60.9187267117
 SPN TAW       4.984259458230E-02
 TAW SPN       4.984259458230E-02
 JPN SPN          5.53806606470
 SPN IND          33.2283963882
 IND SPN          11.0761321294
 SPN PAK          49.8425945823
 PAK SPN          3.32283963882
 SRI SPN         0.553806606470
 SPN PHI          11.0761321294
 PHI SPN          5.53806606470
 SPN AUL          38.7664624529
 AUL SPN          11.0761321294
 NEW SPN         0.553806606470
 AND TAW         0.869476372158
 POR GFR          55.3806606470
 GFR POR          38.7664624529
 POR POL          5.53806606470
 POL POR          3.87664624529
 POR AUS          22.1522642588
 AUS POR          11.0761321294
 POR CZE          6.64567927764
 CZE POR          6.09187267117
 POR ITA          33.2283963882
 ITA POR          33.2283963882
 RUS POR          6.09187267117
 POR SWD          33.2283963882
 SWD POR          27.6903303235
 POR NOR          16.6141981941
 NOR POR          11.0761321294
 POR DEN          11.0761321294
 DEN POR          27.6903303235
 POR ICE          3.32283963882
 POR SAF          5.53806606470
 SAF POR          11.0761321294
 POR IRN          2.21522642588
 POR EGY          5.53806606470
 EGY POR          5.53806606470
 POR SAU          49.8425945823
 POR TAW         0.204908444394
 TAW POR         0.204908444394
 POR IND          5.53806606470
 POR PAK          12.1837453423
 POR SRI         0.553806606470
 POR AUL          5.53806606470
 AUL POR          5.53806606470
 NEW POR          1.10761321294
 GDR GFR          510.055884559
 GFR POL          88.6090570352
 POL GFR          88.6090570352
 GFR AUS          271.365237170
 AUS GFR          409.816888788
 GFR HUN          132.913585553
 HUN GFR          171.680048006
 GFR CZE          138.451651618
 CZE GFR          99.6851891646
 GFR ITA          670.105993829
 ITA GFR          670.105993829
 GFR YUG          127.375519488
 YUG GFR          204.908444394
 GFR GRC          99.6851891646
 GRC GFR          189.401859413
 GFR BUL          5.53806606470
 BUL GFR          22.1522642588
 GFR RUM          11.0761321294
 RUM GFR          27.6903303235
 GFR FIN          121.837453423
 FIN GFR          132.913585553
 GFR SWD          836.247975770
 SWD GFR          747.638918735
 GFR NOR          287.979435364
 NOR GFR          177.218114070
 GFR DEN          703.334390217
 DEN GFR          526.116276147
 GFR ICE          11.0761321294
 ICE GFR          6.64567927764
 ETH GFR          2.21522642588
 GFR SAF          171.680048006
 SAF GFR          110.761321294
 GFR IRN          49.8425945823
 IRN GFR          49.8425945823
 GFR TUR          310.131699623
 TUR GFR          310.131699623
 GFR IRQ          99.6851891646
 IRQ GFR          1.10761321294
 GFR EGY          132.913585553
 EGY GFR          105.223255229
 GFR SYR          5.53806606470
 SYR GFR          38.7664624529
 GFR LEB          1.10761321294
 LEB GFR          15.5065849812
 ISR GFR          21.0446510459
 GFR SAU          88.6090570352
 SAU GFR          16.6141981941
 GFR CHN          83.0709909705
 CHN GFR          60.9187267117
 GFR TAW          1.27375519488
 TAW GFR          17.8547249926
 GFR JPN          55.3806606470
 JPN GFR          49.8425945823
 GFR IND          138.451651618
 IND GFR          99.6851891646
 GFR BHU          1.11868934507
 BHU GFR          1.11868934507
 GFR PAK          149.527783747
 PAK GFR          49.8425945823
 GFR MYA          1.10761321294
 GFR SRI          64.7953729570
 SRI GFR          11.0761321294
 GFR THI          5.53806606470
 THI GFR          16.6141981941
 GFR PHI          9.41471230999
 PHI GFR          16.6141981941
 GFR INS          310.131699623
 INS GFR          71.9948588411
 GFR AUL          354.436228141
 AUL GFR          149.527783747
 GFR NEW          105.223255229
 NEW GFR          5.53806606470
 GDR POL          595.342101955
 POL GDR          824.230372409
